window_start,window_end,center,nu,loc,scale,n,ks
2013-12-07 00:00:00+00:00,2016-12-07 00:00:00+00:00,2015-06-08 00:00:00+00:00,4.504713537119432,0.00958512905220525,0.8831892555167666,149020,0.03505822083225768
2014-03-07 00:00:00+00:00,2017-03-07 00:00:00+00:00,2015-09-06 00:00:00+00:00,4.48720958995856,0.010827349523645734,0.8808138970087804,150346,0.03503503981953049
2014-06-07 00:00:00+00:00,2017-06-07 00:00:00+00:00,2015-12-07 00:00:00+00:00,4.456289513656166,0.012934846335410888,0.8776256841371197,151079,0.035559622530887014
2014-09-07 00:00:00+00:00,2017-09-07 00:00:00+00:00,2016-03-08 00:00:00+00:00,4.431977248521439,0.012484542158920267,0.8760791892863934,153145,0.034093613444318605
2014-12-07 00:00:00+00:00,2017-12-07 00:00:00+00:00,2016-06-07 00:00:00+00:00,4.435460160898196,0.012157799526806852,0.8744287382453982,154926,0.03424589061961758
2015-03-07 00:00:00+00:00,2018-03-07 00:00:00+00:00,2016-09-05 00:00:00+00:00,4.488715821280254,0.01398570061432655,0.875700005865822,155595,0.03371237522113668
2015-06-07 00:00:00+00:00,2018-06-07 00:00:00+00:00,2016-12-06 00:00:00+00:00,4.592657403424402,0.013501865812273573,0.8775352111594699,157009,0.03223688614209247
2015-09-07 00:00:00+00:00,2018-09-07 00:00:00+00:00,2017-03-08 00:00:00+00:00,4.549971720704339,0.014333195712633055,0.8706660169931547,158090,0.031767406155614464
2015-12-07 00:00:00+00:00,2018-12-07 00:00:00+00:00,2017-06-07 00:00:00+00:00,4.518964540878839,0.013395244769442864,0.867756078794697,158578,0.031116343139895974
2016-03-07 00:00:00+00:00,2019-03-07 00:00:00+00:00,2017-09-05 12:00:00+00:00,4.427412319030674,0.015290778765831023,0.8599082601443442,158964,0.03102076542076171
2016-06-07 00:00:00+00:00,2019-06-07 00:00:00+00:00,2017-12-06 12:00:00+00:00,4.424404191880669,0.016095402188799898,0.8569091014422614,159460,0.03056365468704858
2016-09-07 00:00:00+00:00,2019-09-07 00:00:00+00:00,2018-03-08 12:00:00+00:00,4.405548098828337,0.01661776729981499,0.8521575066040967,160197,0.028817534935060396
2016-12-07 00:00:00+00:00,2019-12-07 00:00:00+00:00,2018-06-07 12:00:00+00:00,4.324499745086284,0.01804695171399054,0.8426196171592175,160845,0.0272631307112155
2017-03-07 00:00:00+00:00,2020-03-07 00:00:00+00:00,2018-09-06 00:00:00+00:00,4.317026950033097,0.016458786227446297,0.8397414878329272,162419,0.02522193652942417
2017-06-07 00:00:00+00:00,2020-06-07 00:00:00+00:00,2018-12-07 00:00:00+00:00,4.416379075511269,0.015213904180010163,0.8391730831845751,161439,0.022158873816501168
2017-09-07 00:00:00+00:00,2020-09-07 00:00:00+00:00,2019-03-09 00:00:00+00:00,4.477205811686019,0.016223195556056863,0.838926204492087,161655,0.01993547966366782
2017-12-07 00:00:00+00:00,2020-12-07 00:00:00+00:00,2019-06-08 00:00:00+00:00,4.561788143450617,0.016390300347977803,0.8379574136576309,161769,0.017086649433258105
2018-03-07 00:00:00+00:00,2021-03-07 00:00:00+00:00,2019-09-06 00:00:00+00:00,4.477279680133853,0.016551621152890533,0.8315870198533823,162740,0.015819615008278165
2018-06-07 00:00:00+00:00,2021-06-07 00:00:00+00:00,2019-12-07 00:00:00+00:00,4.4408986447130605,0.016952557300990677,0.8272785324737366,162790,0.0149851692526497
2018-09-07 00:00:00+00:00,2021-09-07 00:00:00+00:00,2020-03-08 00:00:00+00:00,4.424717329848576,0.017987932658575068,0.8244170429523994,163301,0.014111055822141116
2018-12-07 00:00:00+00:00,2021-12-07 00:00:00+00:00,2020-06-07 00:00:00+00:00,4.364004235410954,0.01963536912760635,0.8198877543913636,164262,0.013651710889514057
2019-03-07 00:00:00+00:00,2022-03-07 00:00:00+00:00,2020-09-05 00:00:00+00:00,4.314167764532182,0.01870545094722826,0.818897866931962,166007,0.013344909149821893
2019-06-07 00:00:00+00:00,2022-06-07 00:00:00+00:00,2020-12-06 00:00:00+00:00,4.3127221887236065,0.016837497139363583,0.8183711618910747,167281,0.012519441133439224
2019-09-07 00:00:00+00:00,2022-09-07 00:00:00+00:00,2021-03-08 00:00:00+00:00,4.3819947100996215,0.015390990109868993,0.8203680669791689,168034,0.012179723544373189
2019-12-07 00:00:00+00:00,2022-12-07 00:00:00+00:00,2021-06-07 00:00:00+00:00,4.43604187262274,0.014975950231797838,0.8249062161896279,168789,0.011259969810584969
2020-03-07 00:00:00+00:00,2023-03-07 00:00:00+00:00,2021-09-05 12:00:00+00:00,4.437210275644801,0.015429493882998031,0.8224145824699294,168473,0.010323125991990867
2020-06-07 00:00:00+00:00,2023-06-07 00:00:00+00:00,2021-12-06 12:00:00+00:00,4.379870176419345,0.015276651055974203,0.81926850772331,170852,0.01016128661505078
2020-09-07 00:00:00+00:00,2023-09-07 00:00:00+00:00,2022-03-08 12:00:00+00:00,4.398249956638383,0.0140164045752121,0.8188167007706998,171710,0.010452107366300978
2020-12-07 00:00:00+00:00,2023-12-07 00:00:00+00:00,2022-06-07 12:00:00+00:00,4.347108670688616,0.013283304132993869,0.8169738419261177,172078,0.010941283955335723
2021-03-07 00:00:00+00:00,2024-03-07 00:00:00+00:00,2022-09-06 00:00:00+00:00,4.377779393076184,0.013942451278237011,0.8174465270500679,172136,0.011062637353112248
2021-06-07 00:00:00+00:00,2024-06-07 00:00:00+00:00,2022-12-07 00:00:00+00:00,4.358895774694545,0.014980737057989905,0.817208845602172,172595,0.011107753342206372
2021-09-07 00:00:00+00:00,2024-09-07 00:00:00+00:00,2023-03-09 00:00:00+00:00,4.382572740450541,0.014823650963584512,0.8217310318357126,173520,0.01116868750059491
2021-12-07 00:00:00+00:00,2024-12-07 00:00:00+00:00,2023-06-08 00:00:00+00:00,4.396749619632313,0.01649089504634149,0.8208435450469455,173585,0.011145237614139825
2022-03-07 00:00:00+00:00,2025-03-07 00:00:00+00:00,2023-09-06 00:00:00+00:00,4.383340875278922,0.017841095080578295,0.8190213207955589,172762,0.010652503642434363
2022-06-07 00:00:00+00:00,2025-06-07 00:00:00+00:00,2023-12-07 00:00:00+00:00,4.357728116777962,0.01963642888223894,0.8186315270553737,172882,0.01038457128110809
2022-09-07 00:00:00+00:00,2025-09-07 00:00:00+00:00,2024-03-08 00:00:00+00:00,4.291710749593415,0.021937477907026853,0.8133583420265109,172342,0.009828813903794364
2022-12-07 00:00:00+00:00,2025-12-07 00:00:00+00:00,2024-06-07 00:00:00+00:00,4.299557000807603,0.023329709532159362,0.8115304052083105,171762,0.009552644263899512
2023-03-07 00:00:00+00:00,2026-03-07 00:00:00+00:00,2024-09-05 00:00:00+00:00,4.317917753350901,0.02288885821627234,0.8111754140714271,172271,0.009628752903152682
